ligand_id,o_index,rep,new_smile,HeavyAtomCount,ligCover,betaScore,LinF9,XGB
7379,1,6x5g,O=c1c2cc([N+](=O)[O-])ccc2ncn1Cc1cccc2ccccc12,25,0.92,-6.5,5.311,4.556617926120758
7380,3,7kl1,O=C(OCc1ccc([N+](=O)[O-])cc1)c1c2c(nc3ccccc13)CCC2,26,0.8079999999999999,-7.3,5.0889999999999995,4.830944223642349
7381,2,7kl1,c1ccc2c(c1)nc(NCCN1CCOCC1)c1c3ccccc3[nH]c21,26,0.731,-6.5,5.01,4.4689637517929075
7382,2,6x5g,COc1ccc([N+](=O)[O-])cc1NC(=O)Cc1cccc2ccccc12,25,0.96,-6.8,5.1770000000000005,4.076487257003785
7383,2,7kl1,COc1ccc(C(=O)NCc2cccc3ccccc23)cc1[N+](=O)[O-],25,0.84,-7.2,5.3389999999999995,4.460919155120849
7384,3,6x5g,CN(Cc1cccc2ccccc12)c1ncnc(Cl)c1[N+](=O)[O-],23,0.9570000000000001,-6.9,4.989,4.223563231468201
7385,2,7kl1,Cc1nc(NC(=O)c2ccccc2)sc1-c1ccc([N+](=O)[O-])o1,23,0.826,-7.4,5.136,4.993677593827248
7386,1,6x5g,O=C(Nc1cccc(Cl)c1)c1ccn(-c2cccc([N+](=O)[O-])c2)n1,24,0.792,-5.6,5.142,4.754637728452683
7387,1,6x5g,Nc1nc(-c2ccc(Cl)cc2)cc(-c2cccc([N+](=O)[O-])c2)n1,23,1.0,-7.0,5.0680000000000005,4.92313922572136
7388,5,7kl1,O=[N+]([O-])c1cccc(-c2noc(CNc3cccc(Cl)c3)n2)c1,23,0.826,-6.6,4.899,4.861692130357027
7389,1,6x5g,Cc1nccc(-c2cccc(NC(=O)c3ccc([N+](=O)[O-])cc3)c2)n1,25,0.92,-7.0,5.127000000000002,4.453583147048952
7390,2,6vzk,Cc1nccc(-c2cccc(NC(=O)c3ccc([N+](=O)[O-])c(C)c3)c2)n1,26,0.654,-5.9,5.178999999999999,4.697782049417495
7391,5,6x5g,Cc1nccc(-c2cccc(NC(=O)c3cccc([N+](=O)[O-])c3)c2)n1,25,0.84,-6.9,5.504,5.073958269596099
7392,1,6x5g,O=[N+]([O-])c1cccc(-c2nc(CCNc3cccc(Cl)c3)n[nH]2)c1,24,0.958,-7.2,4.902,4.7470216948986055
7393,2,7kl1,O=C1c2ccc([N+](=O)[O-])cc2C(=O)N1Cc1cccc2ccccc12,25,0.8,-6.2,5.401,4.967066831350326
7394,1,6x5g,O=C1Nc2ccccc2/C1=C\c1ccc(N2CCCC2)c([N+](=O)[O-])c1,25,0.84,-6.8,5.403,4.620103362083435
7396,3,7kl1,COc1ccc(N(CCC(N)=O)Cc2cccc3ccccc23)cc1,25,0.68,-6.3,4.925,4.189043807983398
7397,4,6x5g,Cc1[nH]c2ccccc2c1/C=C1/NC(=O)N(Cc2ccccc2)C1=O,25,0.84,-6.1,5.551,4.756049872398377
7399,5,7kl1,N#Cc1nc(Cc2cccc3ccccc23)oc1NC[C@@H]1CCCO1,25,0.64,-6.9,5.247000000000001,4.8115810961723335
7400,3,7kl1,O=C1Nc2ccccc2C(=O)/C1=C/Nc1cccc(C(F)(F)F)c1,24,0.917,-7.6,5.334,4.841789939641952
7402,4,7kl1,C[C@@H]1CN(c2oc(Cc3cccc4ccccc34)nc2C#N)C[C@@H](C)O1,26,0.654,-6.5,5.405,4.996949760913849
7404,1,7kl1,C[C@H]1CN(c2oc(Cc3cccc4ccccc34)nc2C#N)C[C@@H](C)O1,26,0.6920000000000001,-6.6,5.4510000000000005,5.123326117753983
7409,3,7kl1,N#Cc1nc(Cc2cccc3ccccc23)oc1NC[C@H]1CCCO1,25,0.76,-6.5,5.024,4.646299253940582
7410,2,7kl1,C[C@H]1CN(c2oc(Cc3cccc4ccccc34)nc2C#N)C[C@H](C)O1,26,0.731,-6.5,5.275,4.941208416223526
7420,3,6x5g,N#CCNC(=O)c1c2c(nc3ccccc13)/C(=C\c1ccccc1)CC2,26,0.769,-7.3,5.249,5.124340104103088
7421,4,6x5g,CC(C)c1nn2c(N)c(C#N)nnc2c1-c1cccc2ccccc12,25,0.92,-6.6,4.97,4.452877910137176
7430,1,7kl1,Cc1ccc(N/N=C2\C(=O)Nc3ccc(Br)cc32)cc1C,21,0.905,-6.9,5.046,4.9547873175740245
7432,5,7kl4,C#CCOc1c(Cl)cc(/C=C2\C(=O)Nc3ccccc32)cc1OC,24,0.75,-6.0,5.079,5.35217002415657
7435,4,6x5g,CN(C)c1ccc(NC(=O)c2c3c(nc4ccccc24)CCCC3)cc1,26,0.9229999999999999,-7.1,5.231,4.871944838523865
7436,1,7kl1,Cc1cc(C)cc(Nc2nccc(Nc3cccc(C(=O)O)c3)n2)c1,25,0.68,-6.5,5.143,4.754478686332702
7437,5,6x5g,Nn1c(SCc2cccc3ccccc23)nnc1-c1ccccc1,24,0.875,-6.0,5.024,4.960598859727383
7438,1,7kl1,Cc1ccc(NC(=O)COC(=O)Cc2cccc3ccccc23)c(C)c1,26,0.769,-6.9,5.194,4.839881712436676
7439,3,6x5g,COc1ccc(NC(=O)c2c3c(nc4ccccc24)CCCC3)cc1,25,0.88,-7.7,5.053999999999999,4.294687012672424
7440,4,7kl4,O=C1CC(c2cccs2)CC(=O)N1Cc1cccc2ccccc12,24,0.708,-6.1,5.303,4.795880046367645
7441,5,7kl1,Cn1c(SCc2cccc3ccccc23)nnc1-c1ccncc1,24,0.583,-5.0,5.088,4.466314077854157
7442,2,7kl1,CC[C@@]1(c2ccccc2)NC(=O)N(Cc2cccc3ccccc23)C1=O,26,0.654,-5.8,5.6160000000000005,4.786045197010041
7443,5,7kl1,Cc1ccc(Nc2ncc(C(=O)Nc3ccccc3C)c(C)n2)cc1,25,0.76,-8.4,5.431,5.085591530561447
7444,1,6x5g,Cc1cccc(-c2noc(CNC(=O)Nc3cccc(Cl)c3)n2)c1,24,0.875,-7.1,5.041,5.026238957218826
7445,4,6x5g,COc1ccccc1-c1ccc(=O)n(Cc2cccc3ccccc23)n1,26,0.846,-6.7,5.716,4.62282327747345
7446,4,7kl1,Cc1ccc2nsnc2c1NC(=O)Cc1cccc2ccccc12,24,0.75,-6.3,5.506,5.029888170719147
7447,2,6x5g,COc1ccc(-n2nnnc2SCc2cccc3ccccc23)cc1,25,0.88,-7.0,5.234,4.583743902683258
7448,1,7kl1,O=C(NCc1ccnc(-c2ccncc2)c1)Nc1cccc(Cl)c1,24,0.708,-7.2,5.159,4.951497515678406
7449,2,7kl4,Cc1ccc(-c2nonc2NC(=O)Cc2cccc3ccccc23)cc1,26,0.8079999999999999,-6.0,5.569,5.0593236627578735
7450,1,7kl1,CCn1c(SCc2cccc3ccccc23)nnc1-c1cnccn1,25,0.88,-7.8,5.038,4.632679981470108
7451,4,7kl1,Nc1nccc(-c2cccc(OCc3c(F)cccc3Cl)c2)n1,23,0.87,-7.2,5.119,4.684315008163452
7452,5,7kl1,Cn1c(SCc2cccc3ccccc23)nnc1-c1cccnc1,24,0.958,-7.6,5.093,4.472332721233368
7453,4,6x5g,Cc1ccc([C@H](CNC(=O)Cc2cccc3ccccc23)N(C)C)cc1,26,1.0,-7.6,5.267,4.547312895774842
7455,4,6x5g,Cc1oc(-c2ccccc2Cl)cc1C(=O)N1C[C@H](C)O[C@@H](C)C1,23,0.826,-5.9,5.2989999999999995,5.095733900904655
7457,1,7kl1,Cc1nn(-c2ccccc2)nc1C(=O)OCc1cccc2ccccc12,26,0.846,-7.6,5.455,4.942113296985626
7458,3,6x5g,Cc1nn(C)c(C)c1CN(C(=O)Cc1cccc2ccccc12)C(C)C,26,0.9229999999999999,-7.8,5.415,5.112522521018982
7459,2,6x5g,COc1ccc(OC(=O)c2c3c(nc4ccccc24)CCCC3)cc1,25,0.84,-7.0,5.107,4.834183282375336
7460,3,7kl1,Cc1cc(Nc2ccccc2C(=O)O)nc(Nc2cccc(F)c2)n1,25,0.8,-7.3,5.22,4.85711667060852
7461,3,7kl1,Cc1cccc(C)c1NC(=O)COC(=O)Cc1cccc2ccccc12,26,0.6920000000000001,-6.6,5.358,5.096469243049621
7462,5,7kl1,Cc1ccc([C@@]2(C)NC(=O)N(Cc3cccc4ccccc34)C2=O)cc1,26,0.731,-7.1,5.38,4.911099319458008
7464,4,7kl1,Cc1ccc([C@@H](CNC(=O)Cc2cccc3ccccc23)N(C)C)cc1,26,0.6920000000000001,-6.4,5.2139999999999995,4.745179249286651
7465,5,7kl4,Cc1ccccc1N1C(=O)C(Cl)=C(Nc2cccc(Cl)c2)C1=O,23,0.7390000000000001,-6.7,5.162000000000001,5.251089676737786
7466,1,6x5g,CCOc1ccccc1NC(=O)c1c2c(nc3ccccc13)CCC2,25,0.88,-7.1,5.215,4.672539558410644
7467,4,7kl4,O=C(COC(=O)c1c2c(nc3ccccc13)CCCC2)c1ccccc1,26,0.731,-6.1,5.312,5.234788828611374
7468,5,7kl1,Cc1cc2cc(CNC(=O)Cc3cccc4ccccc34)ccc2n1C,26,0.769,-7.9,5.6160000000000005,4.8411608371734625
7470,3,6x5g,Cc1cc(Nc2ccccc2C(N)=O)c2ccc(C(F)(F)F)cc2n1,25,0.8,-6.3,5.164,4.815087403297424
7471,3,7kl1,Cc1cccc(-c2noc(CCC(=O)Nc3cccc(Cl)c3)n2)c1,24,0.75,-7.4,4.912,4.836760103225708
7472,4,7kl1,C[C@@H](NC=O)c1nc2ccccc2n1Cc1cccc2ccccc12,25,0.8,-6.4,5.335,4.425710163116455
7473,5,7kl1,C[C@H]1CCCN(C(=O)c2cc(Cc3cccc4ccccc34)no2)C1,25,0.68,-7.0,5.528,5.129069837808609
7474,3,6x5g,CC(=O)N(C)Cc1nc2ccccc2n1Cc1cccc2ccccc12,26,0.846,-6.9,5.087,4.159023689746856
7475,2,7kl4,Cc1nc(-c2ccncc2)sc1C(=O)Nc1cccc(Cl)c1,22,0.818,-6.4,5.044,5.21783037507534
7476,5,7kl4,Cc1nc(-c2cccnc2)sc1C(=O)Nc1cccc(Cl)c1,22,0.818,-6.1,5.069,5.589082890987396
7478,5,7kl1,CC(C)(NC(=O)Cc1cccc2ccccc12)[C@@H](O)c1ccccc1,25,0.8,-7.1,5.484,5.218529942274094
7479,5,6x5g,Cc1ccc(-c2nnc(SCc3cccc4ccccc34)n2N)cc1,25,0.92,-6.0,5.14,4.426958038806915
7480,2,6x5g,COC(=O)NCc1nc2ccccc2n1Cc1cccc2ccccc12,26,0.885,-6.5,5.376,4.518904102802277
7481,2,7kl1,COC(=O)c1ccc(-c2ccc(/C=C3\C(=O)Nc4ccccc43)o2)cc1,26,0.8079999999999999,-7.1,5.27,4.484248955249786
7482,4,6x5g,Cc1ccc2nc3sc(Nc4cccc(Cl)c4)nn3c(=O)c2c1,23,0.87,-6.6,5.084,4.966021926343441
7483,4,7kl1,CC(=O)N(C)c1ccc(NC(=O)Cc2cccc3ccccc23)cc1,25,0.8,-7.5,5.459,4.846651085853576
7484,5,7kl1,Cc1cccc(-c2nnc(SCc3cccc4ccccc34)n2N)c1,25,0.76,-7.0,5.28,4.748127131462097
7485,2,7kl1,Cc1occc1-c1nnc2sc(Cc3cccc4ccccc34)nn12,25,0.76,-6.1,5.351,4.8455467710494995
7486,5,7kl1,COc1cc2c(cc1OC)CN(Cc1cccc3ccccc13)CC2,25,0.8,-7.3,5.166,4.304895511627198
7487,5,7kl1,Cc1[nH]c2nc3ccccc3n2c(=O)c1Cc1cccc2ccccc12,26,0.885,-6.6,5.524,5.115558545827866
7488,5,6x5g,Cc1nn(Cc2cccc3ccccc23)c(Cl)c1/C=C/C(=O)O,23,0.9570000000000001,-7.7,5.081,4.7805173990726475
7489,2,7kl1,O=C1Nc2ccccc2/C1=C/NCC(c1ccccc1)c1ccccc1,26,0.8079999999999999,-6.5,5.327000000000001,4.669781066894532
7490,4,7kl1,Nc1nccc(-c2ccc(OCc3c(F)cccc3Cl)cc2)n1,23,0.7390000000000001,-6.1,4.939,4.5872018530368806
7493,2,7kl1,Cc1ccc(-c2ccnc(SCC(=O)Nc3ccccc3)n2)cc1C,25,0.76,-7.5,4.9060000000000015,4.582762670278551
7494,5,6x5g,O=c1c2oc3ccccc3c2ncn1Cc1cccc2ccccc12,25,1.0,-7.5,5.796,5.105827327728272
7496,1,7kl1,COc1cccc(-c2cc(C(=O)Nc3cccc(Cl)c3)no2)c1,23,0.7829999999999999,-8.2,4.958,4.43594783115387
7497,4,7kl4,O=C(Cc1cccc2ccccc12)Nc1nonc1-c1cccs1,24,0.75,-5.8,5.3210000000000015,5.1498086056709305
7498,2,6x5g,O=C(NCc1ccccc1Cl)c1c2c(nc3ccccc13)CCC2,24,0.917,-6.7,5.178,4.755226877212524
7500,3,7kl1,Fc1cccc(-c2ncnc(Nc3cccc(C(F)(F)F)c3)n2)c1,24,0.875,-7.2,5.357,4.920339054584503
7502,4,6x5g,O=C(Nc1ccn(Cc2cccc3ccccc23)n1)c1ccc(F)cc1,26,0.846,-7.0,5.5329999999999995,4.672016449451446
7503,5,6x5g,O=C1Nc2ccccc2/C1=C\NCC(c1ccccc1)c1ccccc1,26,1.0,-7.9,5.551,4.926433027744293
7504,5,7kl1,Cc1cc(C(=O)N2CCN(Cc3cccc4ccccc34)CC2)c(C)o1,26,0.731,-6.2,5.47,5.00109011054039
7508,3,7kl1,c1ccc2c(CNc3ccc(CNc4ncn[nH]4)cc3)cccc2c1,25,0.8,-6.8,5.285,4.492968771457672
7510,5,7kl4,O=C(Nc1cccc(-c2cn3cccnc3n2)c1)c1ccc(Cl)cc1,25,0.68,-5.2,5.421,4.882357533931732
7512,5,7kl4,Cc1cc(NC(=O)c2cccnc2)n(Cc2cccc3ccccc23)n1,26,0.885,-6.3,5.124,5.001324536442756
7513,4,7kl1,COc1ccc(-c2noc(Cc3cccc4ccccc34)n2)cc1OC,26,0.769,-7.6,5.285,4.345290515422821
7514,4,6x5g,O=C(O)c1c2c(nc3ccccc13)/C(=C/c1ccc3c(c1)OCO3)CC2,26,0.9229999999999999,-6.3,5.268,4.803529285669327
7515,4,7kl1,Cc1ccc2c(c1)s/c(=N/C(=O)Cc1cccc3ccccc13)n2C,25,0.8,-6.9,5.351,4.947645206212997
7516,1,6x5g,Fc1cccc(-n2nnnc2SCc2cccc3ccccc23)c1,24,0.875,-7.0,5.351,4.660599995613098
7517,3,7kl1,CC(C)(NC(=O)Cc1cccc2ccccc12)[C@H](O)c1ccccc1,25,0.8,-6.5,5.305,5.116934649944305
7518,3,6x5g,Nn1c(Cc2cccc3ccccc23)nnc1SCc1ccccc1,25,0.92,-7.4,5.274,4.407926272392273
7519,3,7kl4,O=C(O[C@H]1CCCCC1=O)c1c2c(nc3ccccc13)CCCCC2,25,0.84,-6.6,5.058,4.9011156873703
7522,3,6x5g,O=C1Nc2ccccc2/C1=C/NC(c1ccccc1)c1ccccc1,25,0.96,-6.9,5.187,4.435501062393189
7524,2,7kl1,Nn1c(SCc2cccc3ccccc23)nnc1C1CCCCC1,24,0.875,-7.6,5.127000000000002,4.880099203109743
7525,3,6vzk,Cc1oc(-c2ccccc2Cl)cc1C(=O)N1C[C@@H](C)O[C@H](C)C1,23,0.609,-6.0,5.145,4.866242249011993
7526,5,7kl1,O=C(Cc1cccc2ccccc12)Nc1ccc(Br)cn1,21,0.7140000000000001,-5.3,4.944,4.790636176109314
7528,3,7kl1,c1coc(-c2nnc3sc(Cc4cccc5ccccc45)nn23)c1,24,0.833,-6.5,5.2120000000000015,4.730744409084322
7529,1,7kl1,Cc1oc(-c2ccccc2Cl)cc1C(=O)N1CCC[C@@H]1C1(O)CC1,24,0.708,-5.8,5.041,4.806939190983773
7531,2,7kl1,O=C(Nc1ccc2oc(-c3ccccc3Cl)cc(=O)c2c1)C1CC1,24,0.75,-7.0,5.25,4.831818401813507
7532,4,7kl1,C[C@H](NC(=O)Cc1cccc2ccccc12)c1nc2ccccc2[nH]1,25,0.8,-6.5,5.316,4.745550051689148
7533,5,7kl1,Cc1oc(-c2ccccc2Cl)cc1C(=O)N1CCC[C@H]1C1(O)CC1,24,0.667,-7.4,4.9110000000000005,4.736872570276261
7534,5,7kl1,CCOc1ccc(NC(=O)c2c3c(nc4ccccc24)CCC3)cc1,25,0.72,-6.9,5.132999999999999,4.756819857835769
7535,5,6x5g,O=C(Nc1ccccc1)c1nc(Cc2cccc3ccccc23)no1,25,0.84,-4.6,5.362,4.879054468393326
7536,4,7kl4,O=C(Nc1cccc(-c2cn3cccnc3n2)c1)c1cccc(Cl)c1,25,0.76,-6.1,5.6229999999999976,5.093595717430112
7537,2,6x5g,CC[C@]1(c2ccccc2)NC(=O)N(Cc2cccc3ccccc23)C1=O,26,0.769,-6.8,5.2589999999999995,4.320169624328613
7538,4,6x5g,COc1ccc(-c2cccc(NC(=O)c3cccc(Cl)c3)c2)nn1,24,0.958,-7.2,5.399,4.856340717315674
7540,5,6x5g,Cc1ccc(Oc2cccc(C(=O)Nc3cccc(Cl)c3)c2)nn1,24,0.875,-6.6,5.0489999999999995,4.499605988502502
7541,5,7kl1,Cc1ccc(C(=O)COC(=O)c2c3c(nc4ccccc24)CCC3)cc1,26,0.769,-6.5,5.077,4.839621209025383
7542,3,6x5g,Fc1cccc(Nc2ncnc3c2cnn3-c2cccc(Cl)c2)c1,24,0.833,-6.4,5.351,5.200978283047676
7544,4,7kl1,C[C@@H]1CCCN(C(=O)c2cc(Cc3cccc4ccccc34)no2)C1,25,0.8,-6.7,5.521,5.413378643155098
7546,5,6x5g,Cc1cc(COC(=O)c2c3c(nc4ccccc24)CCCCC3)no1,25,0.72,-5.5,5.1560000000000015,4.812442612409593
7548,5,7kl1,Nc1nc(Nc2cccc(Cl)c2)sc1C(=O)c1ccc(F)cc1,23,0.7390000000000001,-6.8,4.962,4.817941504240036
7549,1,6x5g,Cc1cc(NC(=O)c2ccco2)n(Cc2cccc3ccccc23)n1,25,0.84,-6.1,5.152,4.506450821876526
7551,5,7kl1,Cc1ccc(OCCNC(=O)Cc2cccc3ccccc23)cc1C,25,0.8,-6.5,5.261,5.018075697183609
7552,5,7kl4,Cc1cc(Cc2nc(C(C)(C)c3cccc4ccccc34)no2)no1,25,0.64,-5.4,5.232,5.100041381239891
7553,5,7kl1,O=C(Cc1cccc2ccccc12)Nc1nnc(-c2ccc(F)cc2)o1,26,0.731,-6.8,5.522,4.789666637897492
7555,5,7kl4,O=C(Cc1noc(-c2cccc(Cl)c2)n1)Nc1cccc(Cl)c1,23,0.7829999999999999,-5.4,5.0969999999999995,4.95411170732975
7556,4,7kl4,O=C(Cc1cccc2ccccc12)Nc1nonc1-c1ccc(F)cc1,26,0.8079999999999999,-6.0,5.561,5.088993977069855
7557,2,6x5g,Cc1[nH]c2ccccc2c1CC(=O)N1CCc2[nH]c3ccccc3c2C1,26,0.9620000000000001,-7.3,5.7120000000000015,5.482346209406854
7558,5,7kl1,O=c1cc(-c2ccc(F)cc2)ncn1Cc1cccc2ccccc12,25,0.72,-7.5,5.505,4.891144042015076
7560,4,6x5g,COC(=O)c1cccc(Nc2cc(-c3cccc(C)c3)nc(C)n2)c1,25,0.8,-6.7,5.261,4.623534642219544
7561,4,7kl1,O=C1Nc2ccccc2/C1=C/NCCc1ccc(Cl)cc1Cl,22,0.909,-7.3,4.881,4.570502120018006
7562,4,7kl1,Cn1c(SCc2cccc3ccccc23)nnc1-c1ccccn1,24,0.958,-7.0,5.041,4.3824619565010074
7564,5,6x5g,O=C(O[C@@H]1CCCCC1=O)c1c2c(nc3ccccc13)CCCCC2,25,0.84,-5.9,4.937,4.738516503095627
7565,3,6x5g,Fc1ccc(-n2ncc3c(Nc4cccc(Cl)c4)ncnc32)cc1,24,0.792,-6.8,5.223,5.1115496258735655
7567,5,7kl1,Cc1oc(-c2ccccc2Cl)cc1C(=O)N1C[C@H](C)O[C@H](C)C1,23,0.696,-6.8,5.002,4.685949649333954
7568,5,7kl4,O=C(NCc1cccnc1-c1cccnc1)Nc1cccc(Cl)c1,24,0.75,-5.1,5.164,4.980601321101188
7569,1,6x5g,OCCn1c(SCc2cccc3ccccc23)nc2ccccc21,24,0.958,-7.2,4.931,4.071416324138641
7570,5,6x5g,Cc1nn(-c2ccccc2)cc1-c1ccnc(Nc2ccccc2)n1,25,0.84,-6.4,5.222,4.975100752830506
7571,5,7kl1,O=c1cc(C(F)(F)F)nc(SCc2cccc3ccccc23)[nH]1,23,0.9129999999999999,-6.9,5.261,4.54301174736023
7573,4,6x5g,C[C@H](NC=O)c1nc2ccccc2n1Cc1cccc2ccccc12,25,0.96,-7.2,5.184,4.404054149627686
7574,5,6vzk,Cc1ccc([C@]2(C)NC(=O)N(Cc3cccc4ccccc34)C2=O)cc1,26,0.731,-5.0,5.459,5.147887894153595
7575,1,7kl1,Cc1nc2nc(NCc3cccc4ccccc34)nn2c(C)c1Cl,24,0.75,-6.3,5.352,5.032040448904038
7576,3,7kl1,CCCCc1nnc(NC(=O)Cc2cccc3ccccc23)s1,23,0.7390000000000001,-6.6,4.918,4.887930386170745
7577,3,7kl1,CCn1nc(C)c2c(C(=O)Nc3cccc4ccccc34)cc(C)nc21,26,0.731,-6.7,5.553999999999999,5.05057779932022
7578,3,7kl1,Cc1cc(OCC(=O)NCc2cccc3ccccc23)ccc1Cl,24,0.792,-7.7,5.355,4.689454417228699
7579,5,7kl1,Cc1ccc(NC(=S)NCCCc2cccc3ccccc23)nc1,24,0.75,-6.3,4.909,4.775705507040024
7580,5,6x5g,COc1ccccc1NC(=O)c1c2c(nc3ccccc13)CCCC2,25,0.88,-6.9,5.232,4.774530953884125
7581,5,7kl1,Cc1nccc(-c2cccc(NC(=O)c3ccc(F)cc3Cl)c2)n1,24,0.917,-7.6,5.349,4.740117811203003
7582,5,7kl1,COc1ccc(CCC(=O)NCc2cccc3ccccc23)cc1C,25,0.8,-7.6,5.3610000000000015,4.958020238637926
7583,3,6x5g,O=C1S/C(=C/c2ccncc2)C(=O)N1Cc1cccc2ccccc12,25,0.88,-6.6,5.506,4.654696541786194
7585,1,6x5g,Cc1nccc(-c2cccc(NC(=O)[C@@H](c3cccnc3)C(C)C)c2)n1,26,0.769,-6.9,5.209,4.87765861415863
7586,2,7kl1,CN(Cc1cccc2ccccc12)S(=O)(=O)c1ccc(Cl)cc1,23,0.826,-6.3,4.96,4.157493255138397
7588,5,7kl4,COc1cccc(Nc2nc(NC3CC3)cc(-c3ccccc3)n2)c1,25,0.76,-6.0,5.05,4.72741659283638
7591,1,6x5g,CC(=O)c1cccc(NC(=O)c2ncoc2-c2cccc(Cl)c2)c1,24,0.792,-6.1,5.504,5.072354308605194
7592,5,7kl1,CCOC(=O)c1cc2c(ccn2C)n1Cc1cccc2ccccc12,25,0.6,-5.9,5.2,4.417399954795838
7593,5,7kl4,Cc1nc(-c2cccc(NC(=O)c3cc(Cl)ccn3)c2)cs1,22,0.727,-5.9,5.294,5.630418688297271
7594,3,6x5g,COC(=O)c1c(COCc2cccc3ccccc23)cccc1OC,25,0.92,-7.0,4.92,3.8848802280426025
7595,5,7kl4,Cc1nn(-c2ccccc2)c(Cl)c1/C=C1\C(=O)Nc2ccccc21,24,0.708,-5.1,5.597,5.433971551179886
7596,4,6x5g,O=C(Nc1cccc(-c2ccc(CO)o2)c1)c1cccc(Cl)c1,23,0.7829999999999999,-6.2,5.322,4.761110457897186
7597,4,6x5g,CC(C)(C)C(=O)Nc1nnc(Cc2cccc3ccccc23)s1,23,0.87,-6.8,4.948,4.807760373830796
7598,1,6x5g,COc1cccc(-c2nnsc2C(=O)Nc2cccc(Cl)c2)c1,23,0.826,-6.2,5.138,4.7535287623405456
7599,2,7kl1,O=C1S/C(=C\c2ccccn2)C(=O)N1Cc1cccc2ccccc12,25,0.76,-7.1,5.495,4.951486642360687
7601,3,6x5g,COc1ccc(NC(=O)CCc2cccc3ccccc23)cc1OC,25,0.8,-6.6,5.024,4.133949946403503
7602,5,7kl4,Cc1nc(-c2ccc(F)cc2)ncc1C(=O)Nc1cccc(Cl)c1,24,0.792,-5.5,5.211,5.008471553087235
7604,4,7kl4,O=c1c2c3c(sc2ncn1Cc1cccc2ccccc12)CCC3,24,0.75,-4.8,5.348,5.2430379863381384
7605,5,6x5g,Cc1cccc(NC(=S)NCCCc2cccc3ccccc23)n1,24,0.833,-6.7,4.947,4.556851658344269
7606,5,6x5g,COc1ccc(-c2cc(-c3cccc(Cl)c3)nc(N)n2)cc1OC,24,0.917,-5.9,5.003,4.458654621124268
7607,4,6x5g,Cc1nccn1Cc1ccc(C(=O)Nc2cccc(Cl)c2)cc1,23,0.826,-5.6,4.882,4.370219380378723
7608,3,6x5g,COCCOc1ccc(/C=C2/C(=O)Nc3ccccc32)c2ccccc12,26,0.846,-7.1,5.313,4.404164708137512
7609,2,7kl1,CCOc1cc(C(=O)NCc2cccc3ccccc23)ccc1OC,25,0.8,-7.5,5.0760000000000005,4.167829657554627
7610,5,7kl1,CCc1nc2cc(C(=O)NCc3cccc4ccccc34)ccc2n1C,26,0.769,-7.1,5.5710000000000015,5.003577550411226
7611,2,6x5g,Cc1ccc(C)c(S(=O)(=O)N(C)Cc2cccc3ccccc23)c1,24,0.875,-6.6,5.3370000000000015,4.925209241628648
7612,3,6x5g,COc1cc(C(N)=O)cc(Cl)c1OCc1cccc2ccccc12,24,0.958,-7.4,5.167000000000002,4.514377777099611
7613,4,7kl4,CCc1noc(-c2cccc(NC(=O)c3cccc(Cl)c3)c2)n1,23,0.7829999999999999,-6.1,5.223,5.036900917768478
7614,4,6x5g,Cc1cc(C)c(S(=O)(=O)NCc2cccc3ccccc23)c(C)c1,24,0.958,-7.1,5.122999999999998,4.676177416324614
7615,5,7kl1,CCn1c(CNC(=O)Cc2cccc3ccccc23)nc2ccccc21,26,0.769,-6.7,5.362,4.639467429637909
7616,2,7kl1,CCOc1ccc(C(=O)NCc2cccc3ccccc23)cc1OC,25,0.84,-7.1,5.231,4.338752025127411
7617,3,6x5g,COc1cccc(COC(=O)c2c3c(nc4ccccc24)CCC3)c1,25,0.8,-6.5,5.05,4.359325754642486
7618,1,7kl1,O=C(CCc1nc(-c2cccc(F)c2)no1)Nc1cccc(Cl)c1,24,0.75,-7.2,4.9060000000000015,4.952730235219003
7620,3,7kl1,COc1ccc(Cl)cc1C(=O)NCc1cccc2ccccc12,23,0.7829999999999999,-6.7,5.0889999999999995,4.206751896381378
7621,4,6vzk,Cc1cc(Cl)ccc1NC(=O)c1cccc(Nc2ncccn2)c1,24,0.75,-5.6,5.181,4.552688187122345
7622,2,7kl1,COc1ccc(NC(=O)CCc2cccc3ccccc23)c(OC)c1,25,0.8,-7.8,4.953,4.172638109207154
7623,4,6x5g,Cc1nccc(-c2cccc(NC(=O)[C@H](c3cccnc3)C(C)C)c2)n1,26,0.8079999999999999,-5.4,5.347,5.09205764245987
7624,4,6x5g,Cc1cc(C)c(C)c(OCC(=O)NCc2cccc3ccccc23)c1,25,0.72,-6.4,5.459,4.435184010505676
7625,4,7kl1,Cc1nc(Cc2ccccc2)ncc1C(=O)Nc1cccc(Cl)c1,24,0.792,-6.2,5.112,4.602326166152954
7628,4,7kl1,COc1cc(C)c(NC(=O)Cc2cccc3ccccc23)cc1OC,25,0.72,-6.8,5.388999999999999,4.500895740032195
7629,2,6x5g,O=C(Cc1ccc(Cl)cc1F)NCc1cccc2ccccc12,23,0.7829999999999999,-6.4,5.2170000000000005,4.449080757617951
7631,4,7kl1,COc1ccc(C(=O)NCc2cccc3ccccc23)cc1Cl,23,0.9129999999999999,-6.6,5.2570000000000014,4.316215664863588
7632,2,6vzk,Cc1nn(-c2ccccc2)c(Cl)c1/C=C1/C(=O)Nc2ccccc21,24,0.667,-5.7,5.327000000000001,4.802954830646516
