zinc_id,new_smile,tanimoto_sim,cluster,BBBP,ligand_id,HeavyAtomCount,LinF9_score,LinF9_LE,LinF9
11662467,CCC(=O)N[C@@H]1CC(=O)N(Cc2cccc3ccccc23)C1,0.303,20,Permeable,2523,22,-8.736,-0.3970909090909091,6.408
18223173,Cc1[nH]c2ncnn2c(=O)c1Cc1cccc2ccccc12,0.423,20,Permeable,2531,22,-8.961,-0.40731818181818186,6.573
12234720,CC1(C)C(=O)NCCN1C(=O)Cc1cccc2ccccc12,0.315,20,Permeable,2538,22,-9.18,-0.41727272727272724,6.733
18145648,O=C1Nc2ccccc2/C1=C/NCc1ccc2c(c1)OCO2,0.364,24,Permeable,2558,22,-8.719,-0.3963181818181818,6.395
31823283,O=C1Nc2ccccc2/C1=C\c1nc2ccccc2c(=O)[nH]1,0.4370000000000001,24,Permeable,2559,22,-9.222,-0.41918181818181816,6.764
57519839,CN1CCN(c2ncnc3c(-c4ccccc4)c[nH]c23)CC1,0.317,15,Permeable,2578,22,-8.722,-0.39645454545454545,6.397
38478056,Nc1cccc(-c2ccc3nnc(-c4cccnc4)n3n2)c1,0.353,1,Permeable,2590,22,-8.749,-0.3976818181818182,6.417
30874159,Cc1nn2c(ncc3c(N)ncnc32)c1-c1ccccc1,0.3,20,Permeable,2608,21,-8.967,-0.42700000000000005,6.577
192762827,Cn1cnnc1-c1cccc(NC(=O)c2cccc(N)c2)c1,0.308,1,Permeable,2630,22,-8.753,-0.39786363636363636,6.42
12895750,Cn1ncc2c(=O)n(Cc3cccc4ccccc34)cnc21,0.3670000000000001,20,Permeable,2646,22,-9.179,-0.4172272727272727,6.733
2998120,CN1C(=O)C(Cc2cccc3ccccc23)C(=O)N(C)C1=O,0.341,20,Permeable,2658,22,-9.211,-0.4186818181818182,6.756
5330532,Cc1nn(-c2ccccn2)c2c1C(=O)C(=[N+]=[N-])C(C)(C)C2,0.312,10,Permeable,2773,21,-8.745,-0.41642857142857137,6.414
13879217,O=C1Nc2ccccc2/C1=N\N=c1/[nH]c2ccccc2s1,0.306,24,Permeable,2785,21,-8.84,-0.42095238095238097,6.484
215818322,Cn1ncc2c(N)nc(-c3cccc4ccccc34)nc21,0.34600000000000003,20,Permeable,2812,21,-9.051,-0.431,6.639
95367248,O=C(c1ccc2nc(-c3ccc(F)cc3)cn2c1)N1CCC1,0.336,12,Permeable,2818,22,-8.765,-0.39840909090909093,6.429
96833045,Cc1nc2ncnn2c(O)c1Cc1cccc2ccccc12,0.434,20,Permeable,2837,22,-8.969,-0.40768181818181815,6.579
6460776,O=C1Nc2ccccc2/C1=C/Nc1ccc2[nH]ncc2c1,0.39,24,Permeable,2846,21,-8.889,-0.42328571428571427,6.52
11815508,O=C(NC1CC1)[C@H]1CC(Cc2cccc3ccccc23)=NO1,0.32799999999999996,20,Permeable,2854,22,-8.799,-0.39995454545454545,6.454
19527875,CCN1CCN(C(=O)Cc2cccc3ccccc23)CC1,0.302,20,Permeable,2859,21,-8.763,-0.41728571428571426,6.428
3361724,O=c1c2ccccc2nnn1Cc1cccc2ccccc12,0.331,20,Permeable,2869,22,-9.221,-0.41913636363636364,6.764
36395549,O=C1[C@@H]2CCCN2C(=O)N1Cc1cccc2ccccc12,0.308,20,Permeable,2872,21,-8.732,-0.4158095238095238,6.405
585359371,Cc1cc(CNC(=O)Cc2cccc3ccccc23)ncn1,0.37,20,Permeable,2876,22,-8.885,-0.40386363636363637,6.517
238874059,O=C(Cc1cccc2ccccc12)N1CCn2nccc2C1,0.301,20,Permeable,2895,22,-8.98,-0.4081818181818182,6.587
5884631,O=C1C[C@H](c2c(-c3ccccc3)[nH]c3ccccc23)C(=O)N1,0.32299999999999995,23,Permeable,2898,22,-8.825,-0.4011363636363636,6.473
6759410,Cc1nnc2sc(-c3cccc4ccccc34)nn2c1=O,0.305,20,Permeable,2907,21,-8.711,-0.41480952380952385,6.389
89873231,O=C1NC2(CCC2)C(=O)N1Cc1cccc2ccccc12,0.317,20,Permeable,2909,21,-8.791,-0.4186190476190476,6.448
6681986,O=C1Nc2ccccc2/C1=C/Nc1ccc2cn[nH]c2c1,0.39,24,Permeable,2910,21,-8.766,-0.4174285714285714,6.43
193897442,Cc1nc(-c2cccc(NC(=O)c3cccc(N)c3)c2)n[nH]1,0.319,1,Permeable,2918,22,-8.852,-0.40236363636363637,6.493
47828825,COc1ccc(C)cc1[C@@H]1NC(=O)c2ccccc2N1,0.305,24,Permeable,2922,20,-8.756,-0.4378,6.422
191230,O=C(CN1CCCC1)Nc1c2c(nc3ccccc13)CCC2,0.32,9,Permeable,2935,22,-9.173,-0.41695454545454547,6.728
4732954,Cc1cc(=O)n2nc(-c3cccc4ccccc34)nc2[nH]1,0.305,20,Permeable,2940,21,-8.783,-0.4182380952380952,6.442
32687717,O=C1Nc2ccccc2/C1=C1\C(=O)Nc2ccc(F)cc21,0.321,17,Permeable,2955,21,-8.719,-0.41519047619047617,6.395
101039773,O=C1C[C@@H](c2c(-c3ccccc3)[nH]c3ccccc23)C(=O)N1,0.32299999999999995,23,Permeable,2960,22,-8.798,-0.39990909090909094,6.453
5347444,O=C(NC[C@H]1CCCO1)c1c2c(nc3ccccc13)CCC2,0.353,9,Permeable,2962,22,-8.99,-0.40863636363636363,6.594
5381264,Cn1nnc2c(Nc3cccc4ccccc34)ncnc21,0.35200000000000004,20,Permeable,2966,21,-8.961,-0.4267142857142857,6.573
4732958,Cc1[nH]c2nc(-c3cccc4ccccc34)nn2c(=O)c1C,0.301,20,Permeable,2967,22,-8.829,-0.40131818181818185,6.476
57351832,Oc1nncn2nc(-c3cccc4ccccc34)cc12,0.302,20,Permeable,2971,20,-8.746,-0.4373,6.415
12338559,O=C1Nc2ccccc2/C1=C\c1cccc(C(=O)O)c1,0.457,24,Permeable,2996,20,-8.99,-0.4495,6.594
5347442,O=C(NC[C@@H]1CCCO1)c1c2c(nc3ccccc13)CCC2,0.353,9,Permeable,3003,22,-8.941,-0.40640909090909094,6.558
12925456,C[C@@H]1CN(C(=O)c2c3c(nc4ccccc24)CCC3)CCO1,0.345,9,Permeable,3013,22,-8.803,-0.4001363636363637,6.457
1034491,O=C1Nc2ccccc2/C1=C/c1ccc2c(c1)OCCO2,0.431,24,Permeable,3036,21,-8.789,-0.4185238095238095,6.447
12858764,Cn1ccc(NC(=O)c2c3c(nc4ccccc24)CCC3)n1,0.325,9,Permeable,3044,22,-9.088,-0.41309090909090906,6.666
36395550,O=C1[C@H]2CCCN2C(=O)N1Cc1cccc2ccccc12,0.308,20,Permeable,3046,21,-8.961,-0.4267142857142857,6.573
237643669,C[C@]1(C(=O)O)CCN(C(=O)Cc2cccc3ccccc23)C1,0.3,20,Permeable,3074,22,-8.834,-0.40154545454545454,6.48
237645819,C[C@@]1(C(=O)O)CCN(C(=O)Cc2cccc3ccccc23)C1,0.3,20,Permeable,3107,22,-8.905,-0.40477272727272723,6.532
5543036,Cc1ccc(C(N)=O)c[n+]1Cc1cccc2ccccc12,0.33299999999999996,20,Permeable,3110,21,-8.96,-0.4266666666666667,6.572
26761465,Cc1cc2nc(NC3CCC(O)CC3)c3ccccc3n2n1,0.33299999999999996,18,Permeable,3115,22,-8.793,-0.39968181818181814,6.45
253393873,C[C@@H](N)[C@@H]1CCCN(C(=O)Cc2cccc3ccccc23)C1,0.303,20,Permeable,3117,22,-8.737,-0.3971363636363636,6.409
8553818,O=C1Nc2ccccc2/C1=C\c1ccc2c(c1)OCCO2,0.431,24,Permeable,3136,21,-9.03,-0.43,6.623
13378906,O=Cc1c(-c2nc3ccccc3c(=O)[nH]2)[nH]c2ccccc12,0.34600000000000003,23,Permeable,3150,22,-8.877,-0.4035,6.511
5965922,CN1C(=O)c2ccccc2NC(=O)/C1=C\c1ccccc1,0.321,24,Permeable,3162,21,-8.807,-0.4193809523809524,6.46
144686504,Nc1ncnc2n[nH]c(Cc3cccc4ccccc34)c12,0.531,20,Permeable,3169,21,-9.007,-0.4289047619047619,6.607
20566514,O=C(O)c1ccc(=O)n(Cc2cccc3ccccc23)c1,0.32299999999999995,20,Permeable,3178,21,-8.762,-0.41723809523809524,6.427
237341612,C[C@@H](N)[C@H]1CCCN(C(=O)Cc2cccc3ccccc23)C1,0.303,20,Permeable,3186,22,-8.743,-0.39740909090909093,6.413
4717438,O=c1c2ccccc2nc2cc3[nH]c4ccccc4c3nn12,0.319,23,Permeable,3192,22,-8.965,-0.4075,6.576
35305215,O=C1Nc2ccccc2/C1=C/c1ccc(O)c([N+](=O)[O-])c1,0.46299999999999997,24,Permeable,3198,21,-8.87,-0.42238095238095236,6.506
408717783,O=C(O)c1cc([N+](=O)[O-])nn1Cc1cccc2ccccc12,0.341,20,Permeable,3205,22,-8.905,-0.40477272727272723,6.532
32679251,Cc1ccc2c(c1)/C(=C1\C(=O)Nc3ccccc31)C(=O)N2C,0.33299999999999996,24,Permeable,3219,22,-9.073,-0.41240909090909095,6.655
19849834,CN1C(=O)/C(=C2/C(=O)Nc3ccccc32)c2ccccc21,0.303,24,Permeable,3222,21,-8.766,-0.4174285714285714,6.43
547536,O=C1Nc2ccccc2/C1=C/C(=O)c1cccc([N+](=O)[O-])c1,0.375,24,Permeable,3236,22,-9.099,-0.4135909090909091,6.674
31969690,O=C1Nc2ccccc2/C1=C\C(=O)c1ccc([N+](=O)[O-])cc1,0.369,24,Permeable,3244,22,-8.773,-0.3987727272727273,6.435
486965,O=C1Nc2ccccc2/C1=C/C(=O)c1ccc2c(c1)OCO2,0.37,24,Permeable,3251,22,-8.778,-0.399,6.439
65880766,C[C@@H](C#N)CN(C)C(=O)c1c2c(nc3ccccc13)CCC2,0.322,9,Permeable,3271,22,-8.707,-0.39577272727272733,6.386
299888368,O=C1Nc2ccccc2/C1=C1\Nc2ccccc2C1=NO,0.3,24,Permeable,3272,21,-8.847,-0.42128571428571426,6.489
100015416,O=C1Nc2ccccc2/C1=C1\Nc2ccccc2C1=O,0.311,24,Permeable,3282,20,-8.747,-0.43735,6.416
5279728,O=C1C[C@H](c2ccccc2)Cc2[nH]c3ccccc3c(=O)c21,0.309,23,Permeable,3311,22,-8.928,-0.40581818181818186,6.549
24585203,CC(C)c1cc(C(=O)Nc2cnn(C)c2)c2ccccc2n1,0.317,21,Permeable,3316,22,-9.052,-0.41145454545454546,6.64
5204528,O=C1C[C@@H](c2ccccc2)Cc2[nH]c3ccccc3c(=O)c21,0.309,23,Permeable,3335,22,-9.288,-0.4221818181818182,6.813
8976432,O=C(Cc1cccc2ccccc12)Nc1onc2c1CCC2,0.301,20,Permeable,3359,22,-8.973,-0.4078636363636364,6.582
898237,O=c1c2ccccc2nc2n1CCc1c-2[nH]c2ccccc12,0.309,23,Permeable,3384,22,-9.075,-0.4125,6.656
1017149,Cc1cc(C)nc(NC(=O)Cc2cccc3ccccc23)n1,0.354,20,Permeable,3385,22,-8.835,-0.4015909090909091,6.48
