zinc_id,new_smile,tanimoto_sim,cluster,BBBP,ligand_id
12428435,O=C1NC(=S)S/C1=C\c1ccc(O)c(O)c1,0.307,7,Permeable,2469
1160145,NN1C(=O)/C(=C2/C(=O)Nc3ccc(F)cc32)SC1=S,0.4320000000000001,17,Permeable,2470
76754,O=c1c(=Nc2ccccc2O)c(=O)c2ccccc12,0.301,22,Permeable,2471
16901408,CON1C(=O)/C(=C2\SC(=S)NC2=O)c2ccccc21,0.366,17,Permeable,2472
2873967,NN1C(=O)/C(=C/c2ccc(O)c(O)c2)SC1=S,0.3,7,Permeable,2473
1031853,O=C1NC(=S)S/C1=C1\C(=O)Nc2ccc(F)cc21,0.6990000000000001,17,Permeable,2474
1083172,CN1C(=O)/C(=C/c2ccc(O)c(O)c2)SC1=S,0.3,7,Permeable,2475
2300170,CN1C(=O)/C(=C2/SC(=S)NC2=O)c2ccccc21,0.378,17,Permeable,2476
4525900,Cc1ccccc1/C=C1\C(=O)NC(=S)N(C)C1=O,0.302,24,Permeable,2477
5242164,CN1C(=O)/C(=C2/C(=O)Nc3ccccc32)SC1=S,0.363,17,Permeable,2478
828907759,Cc1cc(O)cc(=O)n1CCc1ccc(O)c(O)c1,0.312,7,Permeable,2479
1782986,CN1C(=O)/C(=C2\C(=O)Nc3ccccc32)SC1=S,0.363,17,Permeable,2480
1225867,O=C1NC(=S)S/C1=C1/OC(=O)c2ccccc21,0.341,17,Permeable,2481
5798684,Cc1nn(-c2ccccn2)c2c1C(=O)C(=O)C(C)(C)C2,0.32299999999999995,10,Permeable,2482
5172658,Cc1cccc2c1N(C)C(=O)/C2=C1\SC(=S)NC1=O,0.385,17,Permeable,2483
4718811,Cc1cc(C)nc(N/N=C2\C(=O)Nc3ccccc32)n1,0.37,24,Permeable,2484
1422554,Cc1nn(-c2ccccn2)c2c1C(=O)[C@@H](C#N)CC2,0.326,10,Permeable,2485
18106467,COC(=O)/C=C(\C)N/N=C1\C(=O)Nc2ccccc21,0.31,24,Permeable,2486
116629,Cc1cc(C)n(/N=C2/C(=O)Nc3ccccc32)c(=O)c1C#N,0.369,24,Permeable,2487
1422553,Cc1nn(-c2ccccn2)c2c1C(=O)[C@H](C#N)CC2,0.326,10,Permeable,2488
526601,O=c1[nH]c2ccccc2c(=O)n1/N=C/c1ccccc1O,0.301,23,Permeable,2489
1469656,O=C1Nc2ccccc2/C1=N/N1C(=O)CSC1=S,0.306,24,Permeable,2490
298130,CN(C)/N=C1/C(=O)Nc2ccc(Br)cc21,0.361,17,Permeable,2491
3209389,O=C1Nc2ccc(Br)cc2/C1=N/n1cnnc1,0.319,17,Permeable,2492
36617116,O=C1Nc2ccccc2/C1=N/N=C/c1ccc(O)cc1O,0.318,24,Permeable,2493
31659397,Cc1cc(Br)ccc1C1=C(O)NC(=O)C1=O,0.314,17,Permeable,2494
104301009,CCCNC(=S)N/C=C1/C(=O)Nc2ccccc2C1=O,0.337,24,Permeable,2495
1628381,N#CCc1nn(-c2ccccc2)c2ncnc(N)c12,0.345,20,Permeable,2496
564593,CSC(=S)N/N=C1\C(=O)Nc2ccccc21,0.315,24,Permeable,2497
227149454,O=C1NC(=O)/C(=C2/Sc3ccccc3C2=O)C(=S)N1,0.306,17,Permeable,2498
102947330,CCCNC(=S)N/C=C1\C(=O)Nc2ccccc2C1=O,0.337,24,Permeable,2499
123779936,COCC1CCN(C(=O)c2ccc(F)cc2O)CC1,0.34700000000000003,13,Permeable,2500
44454108,Cc1noc(CNC(=O)Cc2cccc3ccccc23)n1,0.331,20,Permeable,2501
6946209,O=C(Cc1cccc2ccccc12)Nc1ncn[nH]1,0.358,20,Permeable,2502
91845397,O=C(c1ccc(-c2ccccc2Cl)o1)N1C[C@@H](O)CO1,0.3,16,Permeable,2503
225693231,O=C(Cc1cccc2ccccc12)N1CC(n2ccnn2)C1,0.311,20,Permeable,2504
1875241032,CN(C)CC(=O)Nc1n[nH]c2nccc(-c3ccccc3)c12,0.325,15,Permeable,2505
95509447,O=C1OC[C@H](CO)N1CCc1cccc2ccccc12,0.307,20,Permeable,2506
173175,O=C(Cc1cccc2ccccc12)N1CCOCC1,0.304,20,Permeable,2507
8340145,CCn1nnnc1NCc1cccc2ccccc12,0.355,20,Permeable,2508
32541477,COc1cncc(-c2ccc3nc(C)[nH]c(=O)c3c2)c1,0.383,11,Permeable,2509
2719616,c1ccc(CCCNc2ncnc3[nH]cnc23)cc1,0.316,15,Permeable,2510
11662468,CCC(=O)N[C@H]1CC(=O)N(Cc2cccc3ccccc23)C1,0.303,20,Permeable,2511
16524095,O=C1Nc2ccccc2/C1=C1\SC(=S)N=C1O,0.341,17,Permeable,2512
5728339,COc1ccc(-c2cn3cc(C(N)=O)ccc3n2)cc1,0.479,12,Permeable,2513
15083617,Cc1nc2c3c4c(sc3n3c(C)nnc3n2n1)CCCC4,0.311,2,Permeable,2514
5350692,CN(C)CCCNC(=O)c1c2c(nc3ccccc13)CCC2,0.317,9,Permeable,2515
71772314,O=C(c1ccccc1)c1[nH]c(=O)c2ccccc2c1O,0.314,22,Permeable,2516
4666511,CC[C@H](CO)NC(=O)Cc1cccc2ccccc12,0.314,20,Permeable,2517
20322016,CN1CCN(C(=O)Cc2cccc3ccccc23)CC1,0.31,20,Permeable,2518
41166701,O=C(O)[C@H]1CC(=O)N(CCc2cccc3ccccc23)C1,0.305,20,Permeable,2519
6242577,O=C(c1ccc(-c2ccccc2)cc1)N1CCNCC1,0.308,13,Permeable,2520
67973553,Cc1nc(CCN)n(-c2cccc3ccccc23)n1,0.317,20,Permeable,2521
97797564,Cc1ccc2ncc(-c3cc(NCCO)ncn3)cc2c1,0.327,19,Permeable,2522
11662467,CCC(=O)N[C@@H]1CC(=O)N(Cc2cccc3ccccc23)C1,0.303,20,Permeable,2523
75772376,O=C(c1cc2sccc2s1)N1CCNCC1,0.35100000000000003,13,Permeable,2524
2455519,Cc1nnc(SCc2cccc3ccccc23)n(N)c1=O,0.363,20,Permeable,2525
97679778,CC(C)NC(=O)c1ccnc(-c2cccc(N)c2)c1,0.34600000000000003,1,Permeable,2526
1875249695,O=C1C[C@@H](c2ccc(-c3ncnc4[nH]ccc34)cc2)CN1,0.341,3,Permeable,2527
5728391,COc1ccccc1-c1cn2cc(C(N)=O)ccc2n1,0.469,12,Permeable,2528
4110356,Cc1cc(O)c([C@@]2(O)C(=O)Nc3ccccc32)cc1C,0.301,24,Permeable,2529
72193702,CCC(=O)Nc1cccc([C@@H]2C[C@@H](C(=O)O)CC2=O)c1,0.311,13,Permeable,2530
18223173,Cc1[nH]c2ncnn2c(=O)c1Cc1cccc2ccccc12,0.423,20,Permeable,2531
72190386,CCOC(=O)c1cnn(-c2ccccn2)c1Br,0.35700000000000004,10,Permeable,2532
49868051,O=C(c1ccc(-c2ccc(F)cc2)o1)N1CCNCC1,0.308,13,Permeable,2533
32124514,c1ccc(CCCNc2ncnc3[nH]ncc23)cc1,0.304,15,Permeable,2534
4722591,O=C1Nc2ccc(Br)cc2C(=O)N2CCC[C@@H]12,0.319,17,Permeable,2535
2163810,Nc1cccc(NC2=NN(c3ccccc3)C(=O)C2)c1,0.302,1,Permeable,2536
15356923,CCn1nnc(NCc2cccc3ccccc23)n1,0.37,20,Permeable,2537
12234720,CC1(C)C(=O)NCCN1C(=O)Cc1cccc2ccccc12,0.315,20,Permeable,2538
12927308,CCn1ccc(=O)n(Cc2cccc3ccccc23)c1=O,0.333,20,Permeable,2539
95964415,NC(=O)N1CC(OCc2cccc3ccccc23)C1,0.322,20,Permeable,2540
8715112,Cc1cc(C)n(C(=O)c2cnn(-c3ccccn3)c2C)n1,0.337,10,Permeable,2541
8715250,CCc1c(C(=O)Nc2cccnc2)cnn1-c1ccccn1,0.301,10,Permeable,2542
4024007,Cc1cc(C)c(S(=O)(=O)c2ccccc2Cl)c(=O)[nH]1,0.312,24,Permeable,2543
35238345,Cn1cc(NC(=O)c2ccccc2Br)cn1,0.386,21,Permeable,2544
205386,NC(=O)c1ccccc1NC(=O)c1cccnc1Cl,0.302,21,Permeable,2545
44490187,O=C(c1ccc(Br)cc1O)N1CCCC1,0.368,13,Permeable,2546
21951338,O=C(c1cccc(Cl)c1Cl)N1CCNCC1,0.409,13,Permeable,2547
72193703,CCC(=O)Nc1cccc([C@H]2C[C@@H](C(=O)O)CC2=O)c1,0.311,13,Permeable,2548
1682252,O=C(O)c1ccc(NC(=O)C(Cl)(Cl)Cl)cc1O,0.322,13,Permeable,2549
1875249696,O=C1C[C@H](c2ccc(-c3ncnc4[nH]ccc34)cc2)CN1,0.341,3,Permeable,2550
12394972,NNc1nccc(-c2ccc(Br)cc2)n1,0.32299999999999995,1,Permeable,2551
95509446,O=C1OC[C@@H](CO)N1CCc1cccc2ccccc12,0.307,20,Permeable,2552
8798756,Cc1ccc2oc(C(=O)Nc3ccccc3C(N)=O)cc2n1,0.302,21,Permeable,2553
94967034,CC(=O)N1CCC(C(=O)c2ccc(Cl)cc2O)CC1,0.3,13,Permeable,2554
69666454,Cc1nc(N)n(C(=O)c2cccc3ccccc23)n1,0.325,20,Permeable,2555
41596678,COCc1cc(=O)[nH]c(Nc2cccc(Cl)c2)n1,0.303,1,Permeable,2556
426399004,Cc1c(C(=O)N(C)Cc2ccoc2)cnn1-c1ccccn1,0.304,10,Permeable,2557
18145648,O=C1Nc2ccccc2/C1=C/NCc1ccc2c(c1)OCO2,0.364,24,Permeable,2558
31823283,O=C1Nc2ccccc2/C1=C\c1nc2ccccc2c(=O)[nH]1,0.4370000000000001,24,Permeable,2559
3529933,CCN1CCc2nc3ccccc3c(C(=O)O)c2C1,0.408,9,Permeable,2560
312201,CCC(=O)NC(=S)Nc1ccc(C(=O)O)c(Cl)c1,0.316,13,Permeable,2561
888107215,O=C(Cc1cccc2ccccc12)N1CC(n2nccn2)C1,0.311,20,Permeable,2562
65397386,C[C@@H](NC(CO)CO)c1ccc(-c2ccccc2)cc1,0.333,15,Permeable,2563
14949053,CC(=O)N[C@@H]1CC(=O)N(Cc2cccc3ccccc23)C1,0.312,20,Permeable,2564
2528784,O=C(c1ccc(Cl)cc1Cl)N1CCNCC1,0.447,13,Permeable,2565
96138637,COc1cncc(-c2ccc3ncnc(N)c3c2)c1,0.377,11,Permeable,2566
5731747,Nn1c(S)nnc1Cc1cccc2ccccc12,0.4270000000000001,20,Permeable,2567
67641962,Cc1nc[nH]c1-c1n[nH]c(=O)n1-c1cccc2ccccc12,0.301,20,Permeable,2568
63218900,CCc1cc(N[C@H](CO)Cc2ccccc2)ncn1,0.321,15,Permeable,2569
20665589,CNC(=S)N1CCN(Cc2cccc3ccccc23)CC1,0.302,20,Permeable,2570
72193700,CCC(=O)Nc1cccc([C@@H]2C[C@H](C(=O)O)CC2=O)c1,0.311,13,Permeable,2571
5027105,CCCC(=O)c1ccc(N2CCNCC2)c(F)c1,0.3,13,Permeable,2572
24544970,Cc1nnc2n3ncnc3c3c4c(sc3n12)CCCC4,0.305,2,Permeable,2573
1268339,COc1ccc2c(c1)/C(=C1/SC(=S)N=C1O)C(=O)N2,0.396,17,Permeable,2574
19679878,O=C(c1ccc(Cl)c(Cl)c1)N1CCNCC1,0.382,13,Permeable,2575
630096695,CCc1ccc(F)cc1C(=O)N1CCC(C(=O)O)CC1,0.301,13,Permeable,2576
2582954,CC(C)(C)OC(=O)Nc1ccc(C(=O)O)c(O)c1,0.32299999999999995,13,Permeable,2577
57519839,CN1CCN(c2ncnc3c(-c4ccccc4)c[nH]c23)CC1,0.317,15,Permeable,2578
4121828,CCC(=O)Nc1ccc(N2CCN(C(=O)CC)CC2)cc1,0.327,13,Permeable,2579
55369537,Cc1ccc2nc(C)c(C(=O)N3CCCNCC3)cc2c1,0.304,13,Permeable,2580
41110780,O=C(Nc1cccc(C(F)(F)F)c1)N1CCNCC1,0.343,13,Permeable,2581
98013000,Cc1ccc(CN(C2CC2)S(C)(=O)=O)cc1C,0.4,14,Permeable,2582
1857532272,Cc1ncsc1C=C1C(=O)NC(=O)c2ccccc21,0.333,24,Permeable,2583
952868912,CCC(=O)Nc1ccc(NC(=O)[C@H]2CCCCN2)c(C)c1,0.34600000000000003,13,Permeable,2584
4666510,CC[C@@H](CO)NC(=O)Cc1cccc2ccccc12,0.314,20,Permeable,2585
19811189,O=C(Nc1ccc(Cl)cc1)N1CCCNCC1,0.3,13,Permeable,2586
50213490,O=C(O)c1cn(Cc2cccc3ccccc23)nn1,0.353,20,Permeable,2587
63505529,Cn1cc(NC(=O)c2nccc3ccccc23)cn1,0.314,21,Permeable,2588
34592766,COC(=O)[C@H](Cc1cccc2ccccc12)NC(C)=O,0.32,20,Permeable,2589
38478056,Nc1cccc(-c2ccc3nnc(-c4cccnc4)n3n2)c1,0.353,1,Permeable,2590
161769927,Cn1cc(NC(=O)c2nc3ccccc3s2)cn1,0.316,21,Permeable,2591
5350403,COCCCNC(=O)c1c2c(nc3ccccc13)CCC2,0.322,9,Permeable,2592
14949050,CC(=O)N[C@H]1CC(=O)N(Cc2cccc3ccccc23)C1,0.312,20,Permeable,2593
426412457,O=C(NCCOCCO)c1ccc(-c2ccsc2)cc1,0.315,19,Permeable,2594
4842653,CCC(=O)Nc1ccc(N2CCN(C)CC2)c(Cl)c1,0.34700000000000003,13,Permeable,2595
8715253,CCc1c(C(=O)n2nc(C)cc2C)cnn1-c1ccccn1,0.327,10,Permeable,2596
24585498,Cc1c(C(=O)Nc2cnn(C)c2)cnn1-c1ccccc1,0.314,21,Permeable,2597
95448557,CN(CC(C)(C)O)S(=O)(=O)c1cccc2ccccc12,0.306,20,Permeable,2598
8715164,Cc1c(C(=O)Nc2cccnc2)cnn1-c1ccccn1,0.31,10,Permeable,2599
359841,NC(=O)c1ccc[n+](Cc2cccc3ccccc23)c1,0.317,20,Permeable,2600
4722590,O=C1Nc2ccc(Br)cc2C(=O)N2CCC[C@H]12,0.319,17,Permeable,2601
16675883,O=C1Nc2ccccc2/C1=C/NCc1ccccn1,0.374,24,Permeable,2602
72336353,Cn1nc(C(=O)O)c2c(-c3ccccc3)ccnc21,0.3,15,Permeable,2603
6616367,O=C1Nc2ccccc2/C1=C/NCc1cccnc1,0.374,24,Permeable,2604
12302618,CSCC(=O)N[C@H](C)c1cnn(-c2ccccn2)c1C,0.348,10,Permeable,2605
187423,O=C1c2nccnc2C(=O)N1c1cccc2ccccc12,0.308,20,Permeable,2606
97756385,CC(=O)NCc1ncnn1-c1cccc2ccccc12,0.307,20,Permeable,2607
30874159,Cc1nn2c(ncc3c(N)ncnc32)c1-c1ccccc1,0.3,20,Permeable,2608
12649707,Cc1nc(N)[nH]c(=O)c1Cc1cccc2ccccc12,0.426,20,Permeable,2609
492832,O=c1[nH]nc(Cc2nc3ccccc3[nH]2)c2ccccc12,0.301,23,Permeable,2610
70247584,CS(=O)(=O)N(Cc1c(F)cccc1Cl)C1CC1,0.317,14,Permeable,2611
96336480,Cc1nc(-c2ccccc2O)n(-c2ccccn2)n1,0.305,10,Permeable,2612
65456009,COc1ccc(-c2nc(C)nn2-c2ccccn2)o1,0.309,10,Permeable,2613
72193701,CCC(=O)Nc1cccc([C@H]2C[C@H](C(=O)O)CC2=O)c1,0.311,13,Permeable,2614
4845639,CCOC(=O)c1c(C)nc2ccccc2c1C(=O)O,0.33,9,Permeable,2615
481388,NS(=O)(=O)c1cccnc1Nc1cccc(Cl)c1,0.359,1,Permeable,2616
16489670,Nc1nonc1-n1nncc1-c1cccc2ccccc12,0.315,20,Permeable,2617
9048818,Nc1nc(Nc2cccc(Cl)c2)c2nc[nH]c2n1,0.343,1,Permeable,2618
35462731,c1ccc(-c2c[nH]c3c(N4CCOCC4)ncnc23)cc1,0.322,15,Permeable,2619
5350349,CN(C)CCNC(=O)c1c2c(nc3ccccc13)CCC2,0.328,9,Permeable,2620
20763864,Cc1ccc2c(C(=O)CN3CCOCC3)c(C)[nH]c2c1,0.301,0,Permeable,2621
41166699,O=C(O)[C@@H]1CC(=O)N(CCc2cccc3ccccc23)C1,0.305,20,Permeable,2622
252482839,CN(CCCn1cnnn1)Cc1cccc2ccccc12,0.336,20,Permeable,2623
5944142,Nc1nccc(-c2cccc(Br)c2)n1,0.333,1,Permeable,2624
65397385,C[C@H](NC(CO)CO)c1ccc(-c2ccccc2)cc1,0.333,15,Permeable,2625
21952769,O=C(c1cc(Cl)cc(Cl)c1)N1CCNCC1,0.35200000000000004,13,Permeable,2626
822653737,CC[C@@H](NC(=O)N1CCNCC1)c1ccc(C)c(C)c1,0.34700000000000003,13,Permeable,2627
4024781,COC(=O)c1ccc2nc(-c3cccc(N)c3)cn2c1,0.369,12,Permeable,2628
1423953,Cc1nn(-c2ccccn2)c2c1-c1nc(N)sc1CC2,0.316,10,Permeable,2629
192762827,Cn1cnnc1-c1cccc(NC(=O)c2cccc(N)c2)c1,0.308,1,Permeable,2630
12302616,CSCC(=O)N[C@@H](C)c1cnn(-c2ccccn2)c1C,0.348,10,Permeable,2631
21951272,O=c1[nH]c(CO)nc2scc(-c3ccccc3)c12,0.306,15,Permeable,2632
2462043,CN(C)CC(=O)Nc1c2c(nc3ccccc13)CCC2,0.304,9,Permeable,2633
91845393,O=C(c1ccc(-c2ccccc2Cl)o1)N1C[C@H](O)CO1,0.3,16,Permeable,2634
1857691839,O=C(NCc1cccc2ccccc12)[C@H]1C[C@H](O)C1,0.301,20,Permeable,2635
17194628,O=C1Nc2ccccc2/C1=C1/SC(=S)N=C1O,0.341,17,Permeable,2636
71375578,CS(=O)(=O)NCCCc1cccc2ccccc12,0.322,20,Permeable,2637
89873240,O=c1[nH]c(=O)n(Cc2cccc3ccccc23)cc1Cl,0.341,20,Permeable,2638
12981250,COCCNC(=O)c1c2c(nc3ccccc13)CCC2,0.333,9,Permeable,2639
21957962,O=C(Nc1cccc(Cl)c1)N1CCCNCC1,0.31,13,Permeable,2640
21951269,Cc1ccc(NC(=O)N2CCNCC2)cc1Cl,0.411,13,Permeable,2641
822534966,CCC(=O)Nc1cc(Cl)ccc1C(=O)N1CCOCC1,0.37,13,Permeable,2642
2181779,Cn1nnnc1SCCNCc1cccc2ccccc12,0.336,20,Permeable,2643
244788009,Cc1cc(C)c2c(N[C@H]3CC[C@H](O)CC3)ncnc2n1,0.306,18,Permeable,2644
1424381,Oc1ncnc2c1nnn2Cc1cccc2ccccc12,0.418,20,Permeable,2645
12895750,Cn1ncc2c(=O)n(Cc3cccc4ccccc34)cnc21,0.3670000000000001,20,Permeable,2646
98009351,CN(CCc1cccc2ccccc12)S(C)(=O)=O,0.339,20,Permeable,2647
214180,CCn1nc(C)c([C@H]2NC(=O)c3ccccc3N2)c1C,0.301,24,Permeable,2648
83308169,Cc1c(Cl)ccc2c1NC(=O)/C2=C1\SC(=N)NC1=O,0.326,17,Permeable,2649
225582076,CCOC(=O)NCCc1c(C)nn(-c2ccccn2)c1C,0.333,10,Permeable,2650
2786737,c1ccc2c(Cn3cc(-n4cnnn4)cn3)cccc2c1,0.331,20,Permeable,2651
49587739,Cc1nn(-c2ccccn2)c(C)c1[C@H]1C=C[C@@H](O)C1,0.315,10,Permeable,2652
6457481,O=C1Nc2ccccc2/C1=C/NCCc1ccccn1,0.359,24,Permeable,2653
34929283,COC(=O)c1nc(Nc2cccc(Cl)c2)oc1N,0.308,1,Permeable,2654
252500377,NS(=O)(=O)c1ccc(Nc2cccc(Cl)c2)nc1,0.353,1,Permeable,2655
822653736,CC[C@H](NC(=O)N1CCNCC1)c1ccc(C)c(C)c1,0.34700000000000003,13,Permeable,2656
225582450,Cc1nn(-c2ccccn2)c(C)c1CCNC(=O)C1CCC1,0.32299999999999995,10,Permeable,2657
2998120,CN1C(=O)C(Cc2cccc3ccccc23)C(=O)N(C)C1=O,0.341,20,Permeable,2658
685942622,Nc1cccc(C(=O)Nc2ccnc(-c3ccccn3)n2)c1,0.303,1,Permeable,2659
48072674,CCc1c(C(=O)N2CCCCC2)cnn1-c1ccccn1,0.3,10,Permeable,2660
214177,CCn1nc(C)c([C@@H]2NC(=O)c3ccccc3N2)c1C,0.301,24,Permeable,2661
12918526,O=C(c1c2c(nc3ccccc13)CCC2)N1CCOCC1,0.353,9,Permeable,2662
61997388,OC1CCC(Nc2cc(Cl)nc(Cl)n2)CC1,0.355,18,Permeable,2663
4110357,Cc1cc(O)c([C@]2(O)C(=O)Nc3ccccc32)cc1C,0.301,24,Permeable,2664
19269899,O=C(c1c(Cl)cccc1Cl)N1CCNCC1,0.3670000000000001,13,Permeable,2665
34003260,COC(=O)[C@@H](Cc1cccc2ccccc12)NC(C)=O,0.32,20,Permeable,2666
34725,O=c1[nH]c(O)nnc1SCc1cccc2ccccc12,0.339,20,Permeable,2667
72416033,NC(=S)Nc1nccc(-c2ccc(Cl)cc2)n1,0.343,1,Permeable,2668
24585012,Cn1cc(NC(=O)c2cn(C)c3ccccc23)cn1,0.308,21,Permeable,2669
71767674,CNCC(=O)NC(C)(C)c1cccc2ccccc12,0.306,20,Permeable,2670
8738912,COc1ccccc1-c1c(C)nn2c(=O)cc(C)[nH]c12,0.311,24,Permeable,2671
96124811,CC(C)(C)n1nc(Cc2ccccc2O)c2c(N)ncnc21,0.621,20,Permeable,2672
78610931,NC(=O)c1ccccc1NC(=O)Cc1ccc(Cl)nc1,0.305,21,Permeable,2673
19679955,O=C(c1ccc(Cl)c(Cl)c1)N1CCCNCC1,0.316,13,Permeable,2674
19798030,CNc1nc(C)cc(Nc2ccccc2C(=O)O)n1,0.302,21,Permeable,2675
36793986,C[C@H](NCc1cccc2ccccc12)C(=O)N(C)C,0.339,20,Permeable,2676
21007882,CN(CCCNc1ncnc2[nH]cnc12)c1ccccc1,0.3,15,Permeable,2677
6323826,CCCN1C(=O)S/C(=C2\C(=O)Nc3ccccc32)C1=O,0.311,24,Permeable,2678
1558993,CN(C)CNc1ncnc2onc(-c3ccccc3)c12,0.307,15,Permeable,2679
26512315,CCc1c(-c2cccnc2)nn(-c2ccccn2)c1N,0.37,10,Permeable,2680
218817238,Nc1cccc2c1C(=O)c1cnn(-c3ccccn3)c1-2,0.303,10,Permeable,2681
78995380,COC(=O)c1ncn(Cc2cccc3ccccc23)n1,0.3720000000000001,20,Permeable,2682
101418946,O=c1cc(-c2cccc3ccccc23)[nH]c2ncnn12,0.3,20,Permeable,2683
27929042,Cn1cc(CNC(=O)c2ccccc2Br)cn1,0.321,21,Permeable,2684
217383768,O=C(O)c1cnc(Cc2cccc3ccccc23)[nH]c1=O,0.392,20,Permeable,2685
1753246,O=C(O)c1c2c(nc3ccccc13)CC[C@H](C(=O)O)C2,0.4,9,Permeable,2686
8736937,CCCC(=O)Nc1ccc2c(c1)CN(C(C)=O)CC2,0.301,13,Permeable,2687
20256518,CC(C)(C)NC(=O)Nc1ccc(C(=O)O)c(O)c1,0.32299999999999995,13,Permeable,2688
341752351,Cc1cc(NC(=O)C[C@H]2CCOC2)ccc1C(=O)O,0.307,13,Permeable,2689
408716688,COC(=O)c1cn(Cc2cccc3ccccc23)[nH]c1=N,0.333,20,Permeable,2690
26512314,Cc1c(-c2cccnc2)nn(-c2ccccn2)c1N,0.382,10,Permeable,2691
38015205,CCN(CC(=O)O)C(=O)Cc1cccc2ccccc12,0.309,20,Permeable,2692
408716599,N=c1[nH]n(Cc2cccc3ccccc23)cc1C(=O)O,0.336,20,Permeable,2693
72397896,CCC(=O)N[C@@H]1CCCc2c1cnn2-c1ccccn1,0.306,10,Permeable,2694
26512275,CCc1c(C(F)(F)F)nn(-c2ccccn2)c1N,0.436,10,Permeable,2695
195567928,Cn1cnnc1C[S@](=O)Cc1cccc2ccccc12,0.35200000000000004,20,Permeable,2696
252478049,O=C(Cc1cncnc1)NCc1cccc2ccccc12,0.326,20,Permeable,2697
72397891,CC(C)C(=O)N[C@H]1CCCc2c1cnn2-c1ccccn1,0.3,10,Permeable,2698
5552368,CCN1C(=O)S/C(=C2\C(=O)Nc3ccc(F)cc32)C1=O,0.383,17,Permeable,2699
19386640,O=C(Cc1ccccc1)Nc1ccc(C(=O)O)c(O)c1,0.32,13,Permeable,2700
237839181,O=C(c1ccc(CCC(F)(F)F)cc1)N1CCNCC1,0.324,13,Permeable,2701
255190204,Cn1c2c(c3nc4ccccc4c(=O)n31)CCCC2,0.342,9,Permeable,2702
26512308,Cc1c(-c2ccccn2)nn(-c2ccccn2)c1N,0.382,10,Permeable,2703
1625006,Cc1cc(OC[C@@H](O)CO)ccc1-c1ccccc1,0.315,15,Permeable,2704
14673978,COC(=O)COC(=O)c1c2c(nc3ccccc13)CCC2,0.328,9,Permeable,2705
15424732,O=c1[nH]c2ccccc2c(=O)n1Cc1ccccc1Cl,0.31,23,Permeable,2706
32193288,COCCNC(=O)c1ccc(-c2cccs2)nc1C,0.3,8,Permeable,2707
1680071,Nc1c(Cl)ncnc1Nc1ccccc1C(=O)O,0.31,21,Permeable,2708
527120,COC(=O)COC(=O)c1c2c(nc3ccccc13)CCCC2,0.362,9,Permeable,2709
409016937,CC(C)N1C(=O)S/C(=C2/C(=O)Nc3ccccc32)C1=O,0.333,24,Permeable,2710
25309641,Cc1ccccc1NCCC(=O)Nc1cnn(C)c1,0.322,21,Permeable,2711
15424641,O=c1[nH]c2ccccc2c(=O)n1-c1ccccc1Cl,0.32,23,Permeable,2712
5605886,Nn1cnnc1SCc1cccc2ccccc12,0.371,20,Permeable,2713
13695932,CCC(=O)Nc1ccc2c(c1)N(C(=O)C1CC1)CC2,0.3670000000000001,13,Permeable,2714
298578890,CC(C)(CNC(=O)Cc1cccc2ccccc12)C(N)=O,0.355,20,Permeable,2715
6484630,Cc1cc(OC[C@H](O)CO)ccc1-c1ccccc1,0.315,15,Permeable,2716
341752350,Cc1cc(NC(=O)C[C@@H]2CCOC2)ccc1C(=O)O,0.307,13,Permeable,2717
217388717,O=C(O)Cc1cnc(Cc2cccc3ccccc23)[nH]c1=O,0.379,20,Permeable,2718
12132951,CCC(=O)Nc1ccc2c(c1)CCN2C(=O)C1CC1,0.3670000000000001,13,Permeable,2719
34114563,CCOC(=O)c1cnn(-c2ccccn2)c1Cl,0.35700000000000004,10,Permeable,2720
17040579,Nc1ccn(Cc2cccc3ccccc23)c(=O)n1,0.373,20,Permeable,2721
26512321,CCc1c(-c2ccncc2)nn(-c2ccccn2)c1N,0.37,10,Permeable,2722
225916836,CNC(=O)c1ccccc1Nc1nc(C)cc(C)n1,0.302,21,Permeable,2723
8051978,Cc1cc(C(=O)Nc2ccc(C(=O)O)c(O)c2)c(C)n1C,0.301,13,Permeable,2724
44689839,Cc1n[nH]c2ccc(I)cc12,0.337,11,Permeable,2725
39073,Cc1cc(C(=O)N2CCNCC2)c(-c2ccccc2)o1,0.373,13,Permeable,2726
19074839,O=C1Nc2ccccc2/C1=C/c1ccc(C(O)O)cc1,0.452,24,Permeable,2727
1626611,O=C1CCC(=O)c2cc(Br)ccc2N1,0.366,17,Permeable,2728
41670640,O=C(O)c1cccn(OCc2cccc3ccccc23)c1=O,0.313,20,Permeable,2729
5753367,CNC(=O)COC(=O)c1c2c(nc3ccccc13)CCCC2,0.362,9,Permeable,2730
8189795,O=C(COc1ccccc1)Nc1ccc(C(=O)O)c(O)c1,0.308,13,Permeable,2731
193041524,O=C(CN1CCCC1=O)NCc1cccc2ccccc12,0.3,20,Permeable,2732
20216167,Cn1cc(C(=O)Nc2ccccc2Br)cn1,0.333,21,Permeable,2733
262792344,Cc1ccc(C(=O)N2CCC3(CC2)C[C@@H]3C(=O)O)c(O)c1,0.35600000000000004,13,Permeable,2734
26512319,Cc1c(-c2ccncc2)nn(-c2ccccn2)c1N,0.382,10,Permeable,2735
22145793,O=C(c1ccc(Cl)cc1Cl)N1CCCNCC1,0.358,13,Permeable,2736
